iso3,Year,inform_ph,gain,inform_ph_class,gain_class
LUX,1995,11,60.4589778629942,Very low,Very low
LUX,1996,11,61.6625817049708,Very low,Very low
LUX,1997,11,61.3453496081539,Very low,Very low
LUX,1998,11,61.1278805828776,Very low,Very low
LUX,1999,11,60.3879083271196,Very low,Very low
LUX,2000,11,64.4856911634085,Very low,Very low
LUX,2001,11,62.6655647556877,Very low,Very low
LUX,2002,11,62.2136727181708,Very low,Very low
LUX,2003,11,60.44695367318,Very low,Very low
LUX,2004,11,61.3246350812648,Very low,Very low
LUX,2005,11,62.31329818553,Very low,Very low
LUX,2006,11,66.2015300055562,Very low,Very low
LUX,2007,11,63.0250436497454,Very low,Very low
LUX,2008,11,65.0071120484418,Very low,Very low
LUX,2009,11,65.6380374612697,Very low,Very low
LUX,2010,11,67.0522865468061,Very low,Very low
LUX,2011,11,67.4181032868284,Very low,Very low
LUX,2012,11,68.3539864663571,Very low,Very low
LUX,2013,11,68.6984287665304,Very low,Very low
LUX,2014,11,69.3616599213935,Very low,Very low
LUX,2015,11,69.7941616278947,Very low,Very low
LUX,2016,11,69.2866698156972,Very low,Very low
LUX,2017,11,68.8504135903405,Very low,Very low
LUX,2018,11,68.7616536058484,Very low,Very low
LUX,2019,11,67.960783534509,Very low,Very low
LUX,2020,11,68.2125597293405,Very low,Very low
LUX,2021,10,67.3817602916438,Very low,Very low
LUX,2022,11,67.3450884406281,Very low,Very low
LUX,2023,11,67.3450884406281,Very low,Very low
LUX,2024,11,67.3450884406281,Very low,Very low
LUX,2025,11,67.3450884406281,Very low,Very low
LVA,1995,23,53.4344222588828,Low,Low
LVA,1996,23,53.2970521339838,Low,Low
LVA,1997,23,53.4616513924552,Low,Low
LVA,1998,23,54.0126774303952,Low,Low
LVA,1999,23,53.4825993567195,Low,Low
LVA,2000,23,53.6661025321336,Low,Low
LVA,2001,23,54.4701743960828,Low,Low
LVA,2002,23,55.4908769673711,Low,Low
LVA,2003,23,55.7473829823312,Low,Low
LVA,2004,23,55.7137264010027,Low,Low
LVA,2005,23,56.1213233873036,Low,Low
LVA,2006,23,56.907439101907,Low,Low
LVA,2007,23,57.8613007031008,Low,Low
LVA,2008,23,58.5179723983557,Low,Low
LVA,2009,23,58.6577063577013,Low,Low
LVA,2010,23,58.1948771830615,Low,Low
LVA,2011,23,57.9574508350621,Low,Low
LVA,2012,23,59.3190675479575,Low,Low
LVA,2013,23,60.1268874556512,Low,Very low
LVA,2014,23,60.6712753819822,Low,Very low
LVA,2015,23,60.7042531715898,Low,Very low
LVA,2016,23,60.2281842015691,Low,Very low
LVA,2017,22,60.5161475458377,Low,Very low
LVA,2018,23,60.126809169756,Low,Very low
LVA,2019,22,60.3052483015427,Low,Very low
LVA,2020,22,60.5039011617389,Low,Very low
LVA,2021,22,61.0481768620659,Low,Very low
LVA,2022,21,60.8317238350657,Low,Very low
LVA,2023,22,60.8317238350657,Low,Very low
LVA,2024,22,60.8317238350657,Low,Very low
LVA,2025,22,60.8317238350657,Low,Very low
MAR,1995,44,45.9902879327191,Medium,Medium
MAR,1996,44,46.2043731741001,Medium,Medium
MAR,1997,44,46.5476720076705,Medium,Medium
MAR,1998,44,46.8030448220428,Medium,Medium
MAR,1999,44,46.5603592828555,Medium,Medium
MAR,2000,44,46.2083008213712,Medium,Medium
MAR,2001,44,46.0320011070969,Medium,Medium
MAR,2002,44,45.9983638679473,Medium,Medium
MAR,2003,44,45.6910810700685,Medium,Medium
MAR,2004,44,46.3702356766156,Medium,Medium
MAR,2005,44,46.0793426353675,Medium,Medium
MAR,2006,44,47.1573411057397,Medium,Medium
MAR,2007,44,47.1192856550386,Medium,Medium
MAR,2008,44,47.6234372553002,Medium,Medium
MAR,2009,44,48.3091565753739,Medium,Medium
MAR,2010,44,48.7777931976706,Medium,Medium
MAR,2011,44,48.409863758893,Medium,Medium
MAR,2012,44,48.9406950133386,Medium,Medium
MAR,2013,44,49.4163884578707,Medium,Medium
MAR,2014,44,50.9339576969661,Medium,Low
MAR,2015,44,51.2360267206209,Medium,Low
MAR,2016,44,51.1533685703215,Medium,Low
MAR,2017,44,51.3092846792702,Medium,Low
MAR,2018,44,52.2000125231452,Medium,Low
MAR,2019,44,52.7381151617468,Medium,Low
MAR,2020,42,53.1580870140631,Medium,Low
MAR,2021,42,53.1332050711012,Medium,Low
MAR,2022,42,53.375441508663,Medium,Low
MAR,2023,42,53.375441508663,Medium,Low
MAR,2024,42,53.375441508663,Medium,Low
MAR,2025,42,53.375441508663,Medium,Low
MCO,1995,,,,
MCO,1996,,,,
MCO,1997,,,,
MCO,1998,,,,
MCO,1999,,,,
MCO,2000,,,,
MCO,2001,,,,
MCO,2002,,,,
MCO,2003,,,,
MCO,2004,,,,
MCO,2005,,,,
MCO,2006,,,,
MCO,2007,,,,
MCO,2008,,,,
MCO,2009,,,,
MCO,2010,,,,
MCO,2011,,,,
MCO,2012,,,,
MCO,2013,,,,
MCO,2014,,,,
MCO,2015,,,,
MCO,2016,,,,
MCO,2017,,,,
MCO,2018,,,,
MCO,2019,,,,
MCO,2020,,,,
MCO,2021,,,,
MCO,2022,,,,
MDA,1995,40,48.4076666172269,Medium,Medium
MDA,1996,40,48.2729472772323,Medium,Medium
MDA,1997,40,48.6044480454922,Medium,Medium
MDA,1998,40,48.6920020706791,Medium,Medium
MDA,1999,40,48.0991381315888,Medium,Medium
MDA,2000,40,47.081939049423,Medium,Medium
MDA,2001,40,48.957572189507,Medium,Medium
MDA,2002,40,47.6407507911868,Medium,Medium
MDA,2003,40,48.6342559194188,Medium,Medium
MDA,2004,40,49.0456880301068,Medium,Medium
MDA,2005,40,50.2443886257411,Medium,Low
MDA,2006,40,48.5950560699277,Medium,Medium
MDA,2007,40,49.510658987645,Medium,Medium
MDA,2008,40,49.3762347492843,Medium,Medium
MDA,2009,40,47.7970091554179,Medium,Medium
MDA,2010,40,48.6752761735675,Medium,Medium
MDA,2011,40,49.4128900430721,Medium,Medium
MDA,2012,40,49.5985994982653,Medium,Medium
MDA,2013,40,49.6410255965559,Medium,Medium
MDA,2014,40,50.2287582961493,Medium,Low
MDA,2015,40,49.9287004103304,Medium,Medium
MDA,2016,40,50.9134088551818,Medium,Low
MDA,2017,39,51.3179674985447,Medium,Low
MDA,2018,39,51.6213626737882,Medium,Low
MDA,2019,39,51.6886660825151,Medium,Low
MDA,2020,39,51.7464672119239,Medium,Low
MDA,2021,39,52.1642105260719,Medium,Low
MDA,2022,38,52.1651073947452,Medium,Low
MDA,2023,37,52.1651073947452,Medium,Low
MDA,2024,37,52.1651073947452,Medium,Low
MDA,2025,37,52.1651073947452,Medium,Low
MDG,1995,60,37.1763635490286,High,Very high
MDG,1996,60,37.2720602309667,High,Very high
MDG,1997,60,37.1295221337158,High,Very high
MDG,1998,60,37.0506337971177,High,Very high
MDG,1999,60,37.2782365068753,High,Very high
MDG,2000,60,37.3935183831869,High,Very high
MDG,2001,60,37.0425014917509,High,Very high
MDG,2002,60,36.7875941461279,High,Very high
MDG,2003,60,37.8232126326395,High,Very high
MDG,2004,60,36.9895745810113,High,Very high
MDG,2005,60,36.7144090946155,High,Very high
MDG,2006,60,35.6160910729687,High,Very high
MDG,2007,60,36.4428940765761,High,Very high
MDG,2008,60,36.4757014470206,High,Very high
MDG,2009,60,35.6099107154415,High,Very high
MDG,2010,60,34.7094452360656,High,Very high
MDG,2011,60,34.2472915255648,High,Very high
MDG,2012,60,34.9331914320799,High,Very high
MDG,2013,60,34.6219621759319,High,Very high
MDG,2014,60,34.9622710714601,High,Very high
MDG,2015,60,34.8178664931262,High,Very high
MDG,2016,60,35.0022235875262,High,Very high
MDG,2017,60,35.0752831862358,High,Very high
MDG,2018,60,35.3357855156454,High,Very high
MDG,2019,59,35.1496290710773,High,Very high
MDG,2020,59,35.142644141882,High,Very high
MDG,2021,59,35.1616304492326,High,Very high
MDG,2022,60,35.1935230970426,High,Very high
MDG,2023,60,35.1935230970426,High,Very high
MDG,2024,60,35.1935230970426,High,Very high
MDG,2025,60,35.1935230970426,High,Very high
MDV,1995,37,37.8418006448038,Medium,Very high
MDV,1996,37,37.7448759994931,Medium,Very high
MDV,1997,37,38.1408437173556,Medium,Very high
MDV,1998,37,38.3455850656215,Medium,Very high
MDV,1999,37,39.1579515236757,Medium,Very high
MDV,2000,37,39.8294392385164,Medium,Very high
MDV,2001,37,40.3747326183053,Medium,High
MDV,2002,37,40.4752756458302,Medium,High
MDV,2003,37,41.1729808332754,Medium,High
MDV,2004,37,40.4518250449989,Medium,High
MDV,2005,37,42.1867733609805,Medium,High
MDV,2006,37,43.7946354240415,Medium,High
MDV,2007,37,43.3503493883591,Medium,High
MDV,2008,37,42.8483680229749,Medium,High
MDV,2009,37,43.0111579830138,Medium,High
MDV,2010,37,42.573906275039,Medium,High
MDV,2011,37,42.348067919048,Medium,High
MDV,2012,37,42.560693841055,Medium,High
MDV,2013,37,42.0230578797215,Medium,High
MDV,2014,37,43.1651256418213,Medium,High
MDV,2015,37,43.1662436197397,Medium,High
MDV,2016,37,43.6413793283064,Medium,High
MDV,2017,34,43.6795154516528,Low,High
MDV,2018,34,44.136508960876,Low,High
MDV,2019,35,44.4175402054045,Medium,High
MDV,2020,34,44.4809633258077,Low,High
MDV,2021,34,44.0424387793757,Low,High
MDV,2022,33,44.3446605713328,Low,High
MDV,2023,33,44.3446605713328,Low,High
MDV,2024,33,44.3446605713328,Low,High
MDV,2025,33,44.3446605713328,Low,High
MEX,1995,51,48.3369154993596,High,Medium
MEX,1996,51,48.3342718268998,High,Medium
MEX,1997,51,48.6751326716885,High,Medium
MEX,1998,51,49.104928451632,High,Medium
MEX,1999,51,49.4685935759994,High,Medium
MEX,2000,51,49.9494114164012,High,Medium
MEX,2001,51,50.143186220517,High,Low
MEX,2002,51,50.3656313022433,High,Low
MEX,2003,51,50.3368634469396,High,Low
MEX,2004,51,50.3525016021622,High,Low
MEX,2005,51,51.0209955317874,High,Low
MEX,2006,51,54.909886408854,High,Low
MEX,2007,51,55.0661368796249,High,Low
MEX,2008,51,55.1253186470378,High,Low
MEX,2009,51,55.4247471910781,High,Low
MEX,2010,51,56.7260223002028,High,Low
MEX,2011,51,56.942477734727,High,Low
MEX,2012,51,57.4056839729736,High,Low
MEX,2013,51,57.5158838927933,High,Low
MEX,2014,51,50.5241419341054,High,Low
MEX,2015,51,50.4403336840267,High,Low
MEX,2016,51,50.2869038958008,High,Low
MEX,2017,51,50.2450423081925,High,Low
MEX,2018,51,50.2427885595884,High,Low
MEX,2019,51,49.9541799531517,High,Medium
MEX,2020,52,50.026097251039,High,Low
MEX,2021,51,49.7229352135743,High,Medium
MEX,2022,51,49.6296296045913,High,Medium
MEX,2023,51,49.6296296045913,High,Medium
MEX,2024,51,49.6296296045913,High,Medium
MEX,2025,51,49.6296296045913,High,Medium
MHL,1995,36,37.774803611483,Medium,Very high
MHL,1996,36,37.8333299667381,Medium,Very high
MHL,1997,36,37.911139096589,Medium,Very high
MHL,1998,36,37.9876086795004,Medium,Very high
MHL,1999,36,38.4611094635356,Medium,Very high
MHL,2000,36,38.9586351181223,Medium,Very high
MHL,2001,36,39.0882235408755,Medium,Very high
MHL,2002,36,39.220146216905,Medium,Very high
MHL,2003,36,39.3913260407388,Medium,Very high
MHL,2004,36,39.5508037224802,Medium,Very high
MHL,2005,36,39.5458327079679,Medium,Very high
MHL,2006,36,40.2126759259359,Medium,High
MHL,2007,36,40.3240393120111,Medium,High
MHL,2008,36,40.3831958119357,Medium,High
MHL,2009,36,40.4134872749739,Medium,High
MHL,2010,36,40.1671701942281,Medium,High
MHL,2011,36,40.8447373197091,Medium,High
MHL,2012,36,40.8005154855112,Medium,High
MHL,2013,36,41.2335908830358,Medium,High
MHL,2014,36,41.4648872293369,Medium,High
MHL,2015,36,42.2347840527458,Medium,High
MHL,2016,36,42.2084178987752,Medium,High
MHL,2017,38,42.8118376527702,Medium,High
MHL,2018,38,42.574322738696,Medium,High
MHL,2019,38,40.6365190133749,Medium,High
MHL,2020,38,40.8231953459843,Medium,High
MHL,2021,38,41.1493290251498,Medium,High
MHL,2022,38,41.5706166126377,Medium,High
MHL,2023,37,41.5706166126377,Medium,High
MHL,2024,39,41.5706166126377,Medium,High
MHL,2025,39,41.5706166126377,Medium,High
MKD,1995,34,49.1118341748383,Low,Medium
MKD,1996,34,48.6397032340431,Low,Medium
MKD,1997,34,48.7195954976765,Low,Medium
MKD,1998,34,48.9302670189646,Low,Medium
MKD,1999,34,48.6469356179045,Low,Medium
MKD,2000,34,48.3153756648037,Low,Medium
MKD,2001,34,48.1499015039034,Low,Medium
MKD,2002,34,47.6587257730028,Low,Medium
MKD,2003,34,48.4619677343712,Low,Medium
MKD,2004,34,49.0969687725147,Low,Medium
MKD,2005,34,48.3869085250464,Low,Medium
MKD,2006,34,48.601957893243,Low,Medium
MKD,2007,34,50.2012039752389,Low,Low
MKD,2008,34,50.2891622073138,Low,Low
MKD,2009,34,50.9596621439499,Low,Low
MKD,2010,34,51.3669308693556,Low,Low
MKD,2011,34,51.6070211439551,Low,Low
MKD,2012,34,52.6689813998022,Low,Low
MKD,2013,34,53.2741652465254,Low,Low
MKD,2014,34,54.9925616445382,Low,Low
MKD,2015,34,54.7226139480324,Low,Low
MKD,2016,34,54.3723548881606,Low,Low
MKD,2017,34,54.3707684806111,Low,Low
MKD,2018,34,54.0336148668947,Low,Low
MKD,2019,33,54.218289156246,Low,Low
MKD,2020,34,54.3180277037953,Low,Low
MKD,2021,34,54.2305771539075,Low,Low
MKD,2022,34,54.5264010002424,Low,Low
MKD,2023,34,54.5264010002424,Low,Low
MKD,2024,34,54.5264010002424,Low,Low
MKD,2025,34,54.5264010002424,Low,Low
MLI,1995,53,34.3323612674423,High,Very high
MLI,1996,53,34.3066329747472,High,Very high
MLI,1997,53,34.5581141648549,High,Very high
MLI,1998,53,34.661360103775,High,Very high
MLI,1999,53,34.8575150882799,High,Very high
MLI,2000,53,35.0962236278615,High,Very high
MLI,2001,53,35.3922284641258,High,Very high
MLI,2002,53,35.1230470893091,High,Very high
MLI,2003,53,35.7804056240047,High,Very high
MLI,2004,53,36.0187674594577,High,Very high
MLI,2005,53,35.7477449190675,High,Very high
MLI,2006,53,33.9005102019503,High,Very high
MLI,2007,53,34.6553640303328,High,Very high
MLI,2008,53,34.9105603522531,High,Very high
MLI,2009,53,34.6556163747332,High,Very high
MLI,2010,53,34.977000158366,High,Very high
MLI,2011,53,34.769520331373,High,Very high
MLI,2012,53,33.4728275149341,High,Very high
MLI,2013,53,33.6469098074876,High,Very high
MLI,2014,53,33.9879911037712,High,Very high
MLI,2015,53,33.9943997503748,High,Very high
MLI,2016,53,35.0318079744045,High,Very high
MLI,2017,53,35.0660330496795,High,Very high
MLI,2018,52,35.1143633488385,High,Very high
MLI,2019,52,35.3620620108591,High,Very high
MLI,2020,53,36.0080784505006,High,Very high
MLI,2021,52,34.4896536517455,High,Very high
MLI,2022,53,34.242134800253,High,Very high
MLI,2023,52,34.242134800253,High,Very high
MLI,2024,53,34.242134800253,High,Very high
MLI,2025,53,34.242134800253,High,Very high
MLT,1995,20,55.3074160788132,Low,Low
MLT,1996,20,54.8246630514564,Low,Low
MLT,1997,20,56.2715941725263,Low,Low
MLT,1998,20,55.8589361763913,Low,Low
MLT,1999,20,56.0782615242969,Low,Low
MLT,2000,20,57.5787251797432,Low,Low
MLT,2001,20,57.9296708058441,Low,Low
MLT,2002,20,57.9581819191624,Low,Low
MLT,2003,20,58.2428962823748,Low,Low
MLT,2004,20,57.7178592189596,Low,Low
MLT,2005,20,59.1046048811937,Low,Low
MLT,2006,20,62.6953149842421,Low,Very low
MLT,2007,20,63.0758659421887,Low,Very low
MLT,2008,20,63.4231256473033,Low,Very low
MLT,2009,20,63.1400083259228,Low,Very low
MLT,2010,20,64.6373736341317,Low,Very low
MLT,2011,20,64.2780502412275,Low,Very low
MLT,2012,20,59.2989066570609,Low,Low
MLT,2013,20,59.4362635206502,Low,Low
MLT,2014,20,59.3063113796339,Low,Low
MLT,2015,20,59.6505777206,Low,Low
MLT,2016,20,57.9576254821318,Low,Low
MLT,2017,20,58.561955740178,Low,Low
MLT,2018,20,58.4939538147523,Low,Low
MLT,2019,20,57.8215307350319,Low,Low
MLT,2020,20,58.9696384657939,Low,Low
MLT,2021,20,58.9187832059807,Low,Low
MLT,2022,20,59.1689676249509,Low,Low
MLT,2023,20,59.1689676249509,Low,Low
MLT,2024,20,59.1689676249509,Low,Low
MLT,2025,21,59.1689676249509,Low,Low
MMR,1995,65,35.0713385222081,Very high,Very high
MMR,1996,65,35.1413980437775,Very high,Very high
MMR,1997,65,35.1307896484185,Very high,Very high
MMR,1998,65,35.2239078232082,Very high,Very high
MMR,1999,65,35.1995108505583,Very high,Very high
MMR,2000,65,35.2421537010274,Very high,Very high
MMR,2001,65,35.3446702794496,Very high,Very high
MMR,2002,65,35.4334479359828,Very high,Very high
MMR,2003,65,35.4042941130736,Very high,Very high
MMR,2004,65,35.0558140730516,Very high,Very high
MMR,2005,65,36.6882078171882,Very high,Very high
MMR,2006,65,40.2066413580089,Very high,High
MMR,2007,65,40.4353236158013,Very high,High
MMR,2008,65,40.6120986299269,Very high,High
MMR,2009,65,40.5766232239169,Very high,High
MMR,2010,65,41.8815894335236,Very high,High
MMR,2011,65,42.4537233811163,Very high,High
MMR,2012,65,43.7000970510909,Very high,High
MMR,2013,65,34.2606490200944,Very high,Very high
MMR,2014,65,35.4084801383511,Very high,Very high
MMR,2015,65,36.6613809835463,Very high,Very high
MMR,2016,65,38.4759190797882,Very high,Very high
MMR,2017,64,39.1889662618332,High,Very high
MMR,2018,63,38.9246125929035,High,Very high
MMR,2019,63,38.7541880121553,High,Very high
MMR,2020,62,39.1674180716535,High,Very high
MMR,2021,62,37.2542753468037,High,Very high
MMR,2022,63,37.0799738667147,High,Very high
MMR,2023,64,37.0799738667147,High,Very high
MMR,2024,64,37.0799738667147,High,Very high
MMR,2025,64,37.0799738667147,High,Very high
MNE,1995,31,50.2550993434036,Low,Low
MNE,1996,31,50.2572413344868,Low,Low
MNE,1997,31,50.2613447719249,Low,Low
MNE,1998,31,50.2667038609848,Low,Low
MNE,1999,31,50.403471522606,Low,Low
MNE,2000,31,50.5252956137039,Low,Low
MNE,2001,31,50.520520296438,Low,Low
MNE,2002,31,50.4938790196504,Low,Low
MNE,2003,31,49.90847578118,Low,Medium
MNE,2004,31,49.9072232160797,Low,Medium
MNE,2005,31,51.217861279967,Low,Low
MNE,2006,31,54.3861042911796,Low,Low
MNE,2007,31,49.3150768781418,Low,Medium
MNE,2008,31,50.6346914739067,Low,Low
MNE,2009,31,51.1498656828021,Low,Low
MNE,2010,31,51.386776509227,Low,Low
MNE,2011,31,51.396063243128,Low,Low
MNE,2012,31,52.6204764060783,Low,Low
MNE,2013,31,53.1264022385942,Low,Low
MNE,2014,31,53.9048930476314,Low,Low
MNE,2015,31,54.0263904756079,Low,Low
MNE,2016,31,53.3367341504464,Low,Low
MNE,2017,30,53.3901069791856,Low,Low
MNE,2018,30,54.1496658218291,Low,Low
MNE,2019,31,54.6574061376258,Low,Low
MNE,2020,31,54.3951909875772,Low,Low
MNE,2021,30,54.2765671605677,Low,Low
MNE,2022,30,54.3347526916316,Low,Low
MNE,2023,30,54.3347526916316,Low,Low
MNE,2024,30,54.3347526916316,Low,Low
MNE,2025,30,54.3347526916316,Low,Low
MNG,1995,38,48.213697692039,Medium,Medium
MNG,1996,38,48.215837744815,Medium,Medium
MNG,1997,38,48.7312250488583,Medium,Medium
MNG,1998,38,48.4154181970035,Medium,Medium
MNG,1999,38,48.4857587460208,Medium,Medium
MNG,2000,38,48.1139096784093,Medium,Medium
MNG,2001,38,48.596898120434,Medium,Medium
MNG,2002,38,49.4054877825083,Medium,Medium
MNG,2003,38,49.5287342396245,Medium,Medium
MNG,2004,38,49.3114334150155,Medium,Medium
MNG,2005,38,49.8523094154744,Medium,Medium
MNG,2006,38,48.8485801586001,Medium,Medium
MNG,2007,38,49.0126307658542,Medium,Medium
MNG,2008,38,48.8552074422194,Medium,Medium
MNG,2009,38,49.1921157911884,Medium,Medium
MNG,2010,38,48.9392898146199,Medium,Medium
MNG,2011,38,49.0507723371371,Medium,Medium
MNG,2012,38,49.6407229030857,Medium,Medium
MNG,2013,38,50.5537168758341,Medium,Low
MNG,2014,38,52.1189680099462,Medium,Low
MNG,2015,38,51.83226360784,Medium,Low
MNG,2016,38,52.874163095277,Medium,Low
MNG,2017,38,54.3166715371261,Medium,Low
MNG,2018,39,54.666408661951,Medium,Low
MNG,2019,38,55.4340731102146,Medium,Low
MNG,2020,38,55.4850869831905,Medium,Low
MNG,2021,37,55.9737631353311,Medium,Low
MNG,2022,37,55.9717750063921,Medium,Low
MNG,2023,37,55.9717750063921,Medium,Low
MNG,2024,37,55.9717750063921,Medium,Low
MNG,2025,37,55.9717750063921,Medium,Low
MOZ,1995,54,38.8764959787727,High,Very high
MOZ,1996,54,38.9020088004825,High,Very high
MOZ,1997,54,39.0213967079858,High,Very high
MOZ,1998,54,39.3074632975806,High,Very high
MOZ,1999,54,39.4473138863551,High,Very high
MOZ,2000,54,39.5693343809795,High,Very high
MOZ,2001,54,38.8274424950937,High,Very high
MOZ,2002,54,39.0297739865566,High,Very high
MOZ,2003,54,38.8944745140811,High,Very high
MOZ,2004,54,39.1272777986092,High,Very high
MOZ,2005,54,38.7218324898549,High,Very high
MOZ,2006,54,38.743594154461,High,Very high
MOZ,2007,54,38.6095530054538,High,Very high
MOZ,2008,54,38.8785534751412,High,Very high
MOZ,2009,54,38.9565835053873,High,Very high
MOZ,2010,54,39.2427725983992,High,Very high
MOZ,2011,54,39.2423375403779,High,Very high
MOZ,2012,54,38.7910887670287,High,Very high
MOZ,2013,54,38.3940344292516,High,Very high
MOZ,2014,54,39.3063738006368,High,Very high
MOZ,2015,54,39.2288743008003,High,Very high
MOZ,2016,54,38.7769261496608,High,Very high
MOZ,2017,55,38.5793562901451,High,Very high
MOZ,2018,55,39.1624606387956,High,Very high
MOZ,2019,54,39.2975115025372,High,Very high
MOZ,2020,53,38.9624290777031,High,Very high
MOZ,2021,53,38.924905789157,High,Very high
MOZ,2022,53,39.172992377748,High,Very high
MOZ,2023,53,39.172992377748,High,Very high
MOZ,2024,53,39.172992377748,High,Very high
MOZ,2025,53,39.172992377748,High,Very high
MRT,1995,53,38.6094289839671,High,Very high
MRT,1996,53,38.5922384945764,High,Very high
MRT,1997,53,38.5345353840391,High,Very high
MRT,1998,53,38.4526233940083,High,Very high
MRT,1999,53,38.4219988641493,High,Very high
MRT,2000,53,38.3870214860168,High,Very high
MRT,2001,53,38.9210443490006,High,Very high
MRT,2002,53,39.244706171208,High,Very high
MRT,2003,53,38.4307645384425,High,Very high
MRT,2004,53,38.4179052949065,High,Very high
MRT,2005,53,37.9896199900526,High,Very high
MRT,2006,53,37.5732748205773,High,Very high
MRT,2007,53,37.7065529742491,High,Very high
MRT,2008,53,36.9679878046357,High,Very high
MRT,2009,53,36.8679789985489,High,Very high
MRT,2010,53,36.3948176349482,High,Very high
MRT,2011,53,35.9411278283206,High,Very high
MRT,2012,53,37.0097437937178,High,Very high
MRT,2013,53,37.012265478769,High,Very high
MRT,2014,53,37.5878607434085,High,Very high
MRT,2015,53,37.4668581006303,High,Very high
MRT,2016,53,39.3120623918489,High,Very high
MRT,2017,51,39.320925711455,High,Very high
MRT,2018,51,39.6293701544532,High,Very high
MRT,2019,51,39.6601033952529,High,Very high
MRT,2020,52,39.803869121844,High,Very high
MRT,2021,52,38.660629144457,High,Very high
MRT,2022,51,38.628868936958,High,Very high
MRT,2023,51,38.628868936958,High,Very high
MRT,2024,51,38.628868936958,High,Very high
MRT,2025,51,38.628868936958,High,Very high
MUS,1995,29,49.2533431616974,Low,Medium
MUS,1996,29,49.225268855423,Low,Medium
MUS,1997,29,49.5546116140702,Low,Medium
MUS,1998,29,49.571778108779,Low,Medium
MUS,1999,29,49.5469314883649,Low,Medium
MUS,2000,29,49.6400462904757,Low,Medium
MUS,2001,29,49.9482680138105,Low,Medium
MUS,2002,29,50.350947413835,Low,Low
MUS,2003,29,50.4674182782236,Low,Low
MUS,2004,29,50.5051525730541,Low,Low
MUS,2005,29,49.4865570073836,Low,Medium
MUS,2006,29,50.6561444842893,Low,Low
MUS,2007,29,50.8314862332981,Low,Low
MUS,2008,29,51.727597068685,Low,Low
MUS,2009,29,51.9527844395786,Low,Low
MUS,2010,29,52.6941791133544,Low,Low
MUS,2011,29,53.358316003937,Low,Low
MUS,2012,29,53.8429944868617,Low,Low
MUS,2013,29,54.1307215018972,Low,Low
MUS,2014,29,54.9679783382327,Low,Low
MUS,2015,29,54.7344742170029,Low,Low
MUS,2016,29,54.2431080175641,Low,Low
MUS,2017,30,54.2071157070386,Low,Low
MUS,2018,29,55.47187344233,Low,Low
MUS,2019,29,55.6279262089128,Low,Low
MUS,2020,29,57.7870822088542,Low,Low
MUS,2021,29,57.7462148209787,Low,Low
MUS,2022,29,57.7709503441975,Low,Low
MUS,2023,29,57.7709503441975,Low,Low
MUS,2024,29,57.7709503441975,Low,Low
MUS,2025,29,57.7709503441975,Low,Low
MWI,1995,50,34.9953050731202,High,Very high
MWI,1996,50,35.0138871144855,High,Very high
MWI,1997,50,35.2305510129737,High,Very high
MWI,1998,50,35.5664972461491,High,Very high
MWI,1999,50,35.5972671055513,High,Very high
MWI,2000,50,35.6863152419773,High,Very high
MWI,2001,50,35.4284316454432,High,Very high
MWI,2002,50,35.0204994695744,High,Very high
MWI,2003,50,35.9082063861791,High,Very high
MWI,2004,50,36.1153626321469,High,Very high
MWI,2005,50,36.2328610244766,High,Very high
MWI,2006,50,35.8297397615328,High,Very high
MWI,2007,50,36.0173888475611,High,Very high
MWI,2008,50,35.9260463552037,High,Very high
MWI,2009,50,36.1718896057321,High,Very high
MWI,2010,50,35.214872765649,High,Very high
MWI,2011,50,35.4604318736976,High,Very high
MWI,2012,50,35.6176767356877,High,Very high
MWI,2013,50,35.2823362607496,High,Very high
MWI,2014,50,35.0479095455022,High,Very high
MWI,2015,50,34.9635516403056,High,Very high
MWI,2016,50,35.773182672465,High,Very high
MWI,2017,51,35.9127150243028,High,Very high
MWI,2018,50,35.8449460652383,High,Very high
MWI,2019,50,36.0568448528544,High,Very high
MWI,2020,49,36.6764374558443,Medium,Very high
MWI,2021,49,37.0429346169175,Medium,Very high
MWI,2022,49,36.9304513644785,Medium,Very high
MWI,2023,49,36.9304513644785,Medium,Very high
MWI,2024,49,36.9304513644785,Medium,Very high
MWI,2025,49,36.9304513644785,Medium,Very high
MYS,1995,34,49.7048595719277,Low,Medium
MYS,1996,34,49.8771092796573,Low,Medium
MYS,1997,34,49.6663860684604,Low,Medium
MYS,1998,34,49.5635097407988,Low,Medium
MYS,1999,34,49.715890446137,Low,Medium
MYS,2000,34,49.9767104289224,Low,Medium
MYS,2001,34,50.4815882371719,Low,Low
MYS,2002,34,51.034314965917,Low,Low
MYS,2003,34,51.5100013546275,Low,Low
MYS,2004,34,51.656884975118,Low,Low
MYS,2005,34,51.2335561274434,Low,Low
MYS,2006,34,51.7173272220956,Low,Low
MYS,2007,34,51.4006922299589,Low,Low
MYS,2008,34,51.3346188605988,Low,Low
MYS,2009,34,52.0696045783815,Low,Low
MYS,2010,34,53.496837013363,Low,Low
MYS,2011,34,53.5705881459992,Low,Low
MYS,2012,34,55.0703477326512,Low,Low
MYS,2013,34,55.9236602547125,Low,Low
MYS,2014,34,57.4905781986103,Low,Low
MYS,2015,34,57.563234316608,Low,Low
MYS,2016,34,56.1633419480737,Low,Low
MYS,2017,34,55.5714015986686,Low,Low
MYS,2018,34,55.9559678752027,Low,Low
