RecipientISO,Year,DonorType,DonorName,DonorISO,RecipientName,FlowName,Primary_CCA,Primary_CCM,Humanitarian,Covid_relevance,USD_Disbursement_Defl,gain,gain_class,crisis_class
GTM,2022,DAC donor,Korea,KOR,Guatemala,ODA Grants,,,,,7.098437,43.6975640193155,High,RC
GTM,2022,DAC donor,Korea,KOR,Guatemala,ODA Grants,,CCM,,,0.069042,43.6975640193155,High,RC
GTM,2022,DAC donor,Korea,KOR,Guatemala,ODA Grants,CCA,,,,1.150804,43.6975640193155,High,RC
GTM,2022,DAC donor,Korea,KOR,Guatemala,ODA Grants,,,,COVID,3.790481,43.6975640193155,High,RC
GTM,2022,DAC donor,Korea,KOR,Guatemala,ODA Loans,,,,,15.639072,43.6975640193155,High,RC
GTM,2022,Non-DAC donor,Thailand,THA,Guatemala,ODA Grants,,,,,0.006754,43.6975640193155,High,RC
GTM,2022,DAC donor,Australia,AUS,Guatemala,ODA Grants,,,,,0.008295,43.6975640193155,High,RC
GTM,2022,Multilateral donor,Global Environment Facility,,Guatemala,ODA Grants,,,,,2.595519,43.6975640193155,High,RC
GTM,2022,DAC donor,New Zealand,NZL,Guatemala,ODA Grants,,,,,0.028619,43.6975640193155,High,RC
GTM,2022,Multilateral donor,Inter-American Development Bank,,Guatemala,ODA Grants,,,,,1.203379,43.6975640193155,High,RC
GTM,2022,Multilateral donor,Inter-American Development Bank,,Guatemala,ODA Grants,,,Humanitarian,,0.2,43.6975640193155,High,RC
GTM,2022,Multilateral donor,Inter-American Development Bank,,Guatemala,ODA Grants,,,,COVID,0.07683,43.6975640193155,High,RC
GTM,2022,Multilateral donor,Central American Bank for Economic Integration,,Guatemala,ODA Grants,,,,COVID,0.5,43.6975640193155,High,RC
GTM,2022,Multilateral donor,Central American Bank for Economic Integration,,Guatemala,ODA Grants,,,Humanitarian,,0.5,43.6975640193155,High,RC
GTM,2022,Multilateral donor,Central American Bank for Economic Integration,,Guatemala,ODA Loans,,,,,1.371473,43.6975640193155,High,RC
GTM,2022,Multilateral donor,Central American Bank for Economic Integration,,Guatemala,ODA Grants,,,,,0,43.6975640193155,High,RC
GTM,2022,DAC donor,EU Institutions,,Guatemala,ODA Grants,,,,,11.40258,43.6975640193155,High,RC
GTM,2022,DAC donor,EU Institutions,,Guatemala,ODA Grants,CCA,CCM,,,0,43.6975640193155,High,RC
GTM,2022,DAC donor,EU Institutions,,Guatemala,ODA Grants,,,,COVID,10.06885,43.6975640193155,High,RC
GTM,2022,DAC donor,EU Institutions,,Guatemala,ODA Grants,CCA,,,,2.987506,43.6975640193155,High,RC
GTM,2022,DAC donor,EU Institutions,,Guatemala,ODA Grants,,,Humanitarian,,0.147229,43.6975640193155,High,RC
GTM,2022,Multilateral donor,UN Peacebuilding Fund,,Guatemala,ODA Grants,,,,,4.017003,43.6975640193155,High,RC
GTM,2022,Multilateral donor,World Health Organisation,,Guatemala,ODA Grants,,,,,0.707752,43.6975640193155,High,RC
GTM,2022,Multilateral donor,World Health Organisation,,Guatemala,ODA Grants,,,Humanitarian,,0.193277,43.6975640193155,High,RC
GTM,2022,Multilateral donor,Food and Agriculture Organisation,,Guatemala,ODA Grants,,,Humanitarian,,0.265049,43.6975640193155,High,RC
GTM,2022,Multilateral donor,Food and Agriculture Organisation,,Guatemala,ODA Grants,,,,COVID,0.083671,43.6975640193155,High,RC
GTM,2022,Multilateral donor,Food and Agriculture Organisation,,Guatemala,ODA Grants,,,,,0.138789,43.6975640193155,High,RC
GTM,2022,Multilateral donor,International Labour Organisation,,Guatemala,ODA Grants,,,,,1.199649,43.6975640193155,High,RC
GTM,2022,Multilateral donor,International Atomic Energy Agency,,Guatemala,ODA Grants,,,,,0.241383,43.6975640193155,High,RC
GTM,2022,Multilateral donor,OPEC Fund for International Development,,Guatemala,ODA Loans,,,,,0,43.6975640193155,High,RC
GTM,2022,Multilateral donor,UNDP,,Guatemala,ODA Grants,,,,,0.68279,43.6975640193155,High,RC
GTM,2022,Multilateral donor,UNDP,,Guatemala,ODA Grants,,,,COVID,0.07,43.6975640193155,High,RC
GTM,2022,Multilateral donor,UNICEF,,Guatemala,ODA Grants,,,,,0.858,43.6975640193155,High,RC
GTM,2022,Multilateral donor,UNICEF,,Guatemala,ODA Grants,,,Humanitarian,,0.382,43.6975640193155,High,RC
GTM,2022,Multilateral donor,WFP,,Guatemala,ODA Grants,,,Humanitarian,,3.802765,43.6975640193155,High,RC
GTM,2022,Multilateral donor,UNHCR,,Guatemala,ODA Grants,,,Humanitarian,,1.6797,43.6975640193155,High,RC
GTM,2022,Multilateral donor,UNAIDS,,Guatemala,ODA Grants,,,,,0.063863,43.6975640193155,High,RC
GTM,2022,Multilateral donor,UNFPA,,Guatemala,ODA Grants,,,,,2.34537,43.6975640193155,High,RC
GTM,2022,Multilateral donor,UNFPA,,Guatemala,ODA Grants,,,Humanitarian,,0.19859,43.6975640193155,High,RC
GTM,2022,Multilateral donor,IFAD,,Guatemala,ODA Loans,,,,,0,43.6975640193155,High,RC
GTM,2022,Multilateral donor,Climate Investment Funds,,Guatemala,ODA Grants,,,,,1.691604,43.6975640193155,High,RC
GTM,2022,Multilateral donor,Adaptation Fund,,Guatemala,ODA Grants,CCA,,,,0,43.6975640193155,High,RC
GTM,2022,Multilateral donor,Green Climate Fund,,Guatemala,ODA Grants,,,,,4.64907,43.6975640193155,High,RC
GTM,2022,Multilateral donor,UN Women,,Guatemala,ODA Grants,,,,,0.981067,43.6975640193155,High,RC
GTM,2022,Multilateral donor,WHO-Strategic Preparedness and Response Plan,,Guatemala,ODA Grants,,,,COVID,0.082492,43.6975640193155,High,RC
GTM,2022,Multilateral donor,Global Fund,,Guatemala,ODA Grants,,,,COVID,12.976512,43.6975640193155,High,RC
GTM,2022,Multilateral donor,Global Fund,,Guatemala,ODA Grants,,,,,3.763026,43.6975640193155,High,RC
GTM,2022,Private donor,Bill & Melinda Gates Foundation,,Guatemala,Private Development Finance,,,,,0.821666,43.6975640193155,High,RC
GTM,2022,Private donor,Bill & Melinda Gates Foundation,,Guatemala,Private Development Finance,,,Humanitarian,,0.1,43.6975640193155,High,RC
GTM,2022,Private donor,Oak Foundation,,Guatemala,Private Development Finance,,,,,2.698952,43.6975640193155,High,RC
GTM,2022,Private donor,Conrad N. Hilton Foundation,,Guatemala,Private Development Finance,,,Humanitarian,,0.1875,43.6975640193155,High,RC
GTM,2022,Private donor,David and Lucile Packard Foundation,,Guatemala,Private Development Finance,,,,,0.02,43.6975640193155,High,RC
GTM,2022,Private donor,Rockefeller Foundation,,Guatemala,Private Development Finance,,,,COVID,0.3,43.6975640193155,High,RC
GTM,2022,Private donor,Arcus Foundation,,Guatemala,Private Development Finance,,,,,0.044491,43.6975640193155,High,RC
GTM,2022,Private donor,Ford Foundation,,Guatemala,Private Development Finance,,,,,4.894584,43.6975640193155,High,RC
GTM,2022,Private donor,Ford Foundation,,Guatemala,Private Development Finance,,,,COVID,0.427857,43.6975640193155,High,RC
GTM,2022,Private donor,Ford Foundation,,Guatemala,Private Development Finance,,CCM,,,0.05,43.6975640193155,High,RC
GTM,2022,Private donor,UBS Optimus Foundation,,Guatemala,Private Development Finance,,,,,0.013384,43.6975640193155,High,RC
GTM,2022,Private donor,Margaret A. Cargill Foundation,,Guatemala,Private Development Finance,CCA,,,,2.245,43.6975640193155,High,RC
GTM,2022,Private donor,Margaret A. Cargill Foundation,,Guatemala,Private Development Finance,,,,,1.333333,43.6975640193155,High,RC
GTM,2022,Private donor,La Caixa Banking Foundation,,Guatemala,Private Development Finance,,,,,0.447563,43.6975640193155,High,RC
GTM,2022,Private donor,Bloomberg Family Foundation,,Guatemala,Private Development Finance,,,,,0.446949,43.6975640193155,High,RC
GUY,2017,DAC donor,Belgium,BEL,Guyana,ODA Grants,,,,,0,41.8540387948062,High,""
GUY,2017,DAC donor,France,FRA,Guyana,ODA Grants,,,,,0.249567,41.8540387948062,High,""
GUY,2017,DAC donor,Germany,DEU,Guyana,ODA Grants,,,,,0.042569,41.8540387948062,High,""
GUY,2017,DAC donor,Italy,ITA,Guyana,ODA Grants,,,Humanitarian,,0.002841,41.8540387948062,High,""
GUY,2017,DAC donor,Italy,ITA,Guyana,ODA Loans,,,,,0,41.8540387948062,High,""
GUY,2017,DAC donor,Norway,NOR,Guyana,ODA Grants,CCA,CCM,,,0,41.8540387948062,High,""
GUY,2017,DAC donor,Norway,NOR,Guyana,ODA Grants,,CCM,,,5.590539,41.8540387948062,High,""
GUY,2017,DAC donor,Norway,NOR,Guyana,ODA Grants,,,,,1.135964,41.8540387948062,High,""
GUY,2017,DAC donor,United Kingdom,GBR,Guyana,ODA Grants,,,,,1.946905,41.8540387948062,High,""
GUY,2017,DAC donor,Finland,FIN,Guyana,ODA Grants,,,,,0.092884,41.8540387948062,High,""
GUY,2017,DAC donor,Hungary,HUN,Guyana,ODA Grants,,,,,0.000455,41.8540387948062,High,""
GUY,2017,DAC donor,Canada,CAN,Guyana,ODA Grants,,,,,0.892629,41.8540387948062,High,""
GUY,2017,DAC donor,United States,USA,Guyana,ODA Grants,,,,,7.162603,41.8540387948062,High,""
GUY,2017,DAC donor,United States,USA,Guyana,ODA Loans,,,,,0,41.8540387948062,High,""
GUY,2017,DAC donor,Japan,JPN,Guyana,ODA Grants,,,,,0.937847,41.8540387948062,High,""
GUY,2017,DAC donor,Japan,JPN,Guyana,ODA Grants,,,Humanitarian,,0.043477,41.8540387948062,High,""
GUY,2017,DAC donor,Korea,KOR,Guyana,ODA Grants,,,,,0.085129,41.8540387948062,High,""
GUY,2017,Non-DAC donor,Thailand,THA,Guyana,ODA Grants,,,,,0.025388,41.8540387948062,High,""
GUY,2017,DAC donor,Australia,AUS,Guyana,ODA Grants,,,,,0.180013,41.8540387948062,High,""
GUY,2017,Multilateral donor,Global Environment Facility,,Guyana,ODA Grants,,,,,1.109819,41.8540387948062,High,""
GUY,2017,Multilateral donor,Global Environment Facility,,Guyana,ODA Grants,,CCM,,,0,41.8540387948062,High,""
GUY,2017,DAC donor,New Zealand,NZL,Guyana,ODA Grants,,,,,0.163615,41.8540387948062,High,""
GUY,2017,Multilateral donor,International Development Association,,Guyana,ODA Loans,,,,,9.819763,41.8540387948062,High,""
GUY,2017,Multilateral donor,Caribbean Development Bank,,Guyana,ODA Grants,,,,,0,41.8540387948062,High,""
GUY,2017,Multilateral donor,Caribbean Development Bank,,Guyana,ODA Loans,,,,,9.502142,41.8540387948062,High,""
GUY,2017,Multilateral donor,Caribbean Development Bank,,Guyana,ODA Grants,,,Humanitarian,,0,41.8540387948062,High,""
GUY,2017,Multilateral donor,Inter-American Development Bank,,Guyana,ODA Grants,,,,,3.587624,41.8540387948062,High,""
GUY,2017,Multilateral donor,Inter-American Development Bank,,Guyana,ODA Loans,,,,,16.882989,41.8540387948062,High,""
GUY,2017,DAC donor,EU Institutions,,Guyana,ODA Grants,,,,,1.701954,41.8540387948062,High,""
GUY,2017,DAC donor,EU Institutions,,Guyana,ODA Grants,CCA,,,,4.734324,41.8540387948062,High,""
GUY,2017,DAC donor,EU Institutions,,Guyana,ODA Grants,CCA,CCM,,,4.710522,41.8540387948062,High,""
GUY,2017,Multilateral donor,World Health Organisation,,Guyana,ODA Grants,,,,,0.599145,41.8540387948062,High,""
GUY,2017,Multilateral donor,World Health Organisation,,Guyana,ODA Grants,,,Humanitarian,,0.030647,41.8540387948062,High,""
GUY,2017,Multilateral donor,International Labour Organisation,,Guyana,ODA Grants,,,,,0.524139,41.8540387948062,High,""
GUY,2017,Multilateral donor,OPEC Fund for International Development,,Guyana,ODA Grants,,,,,0.034889,41.8540387948062,High,""
GUY,2017,Multilateral donor,OPEC Fund for International Development,,Guyana,ODA Loans,,,,,0,41.8540387948062,High,""
GUY,2017,Multilateral donor,UNDP,,Guyana,ODA Grants,,,,,0.488819,41.8540387948062,High,""
GUY,2017,Multilateral donor,UNICEF,,Guyana,ODA Grants,,,Humanitarian,,0.168205,41.8540387948062,High,""
GUY,2017,Multilateral donor,UNICEF,,Guyana,ODA Grants,,,,,1.661436,41.8540387948062,High,""
GUY,2017,Multilateral donor,UNAIDS,,Guyana,ODA Grants,,,,,0.55421,41.8540387948062,High,""
GUY,2017,Multilateral donor,Islamic Development Bank,,Guyana,ODA Grants,,,,,0.023625,41.8540387948062,High,""
GUY,2017,Multilateral donor,IFAD,,Guyana,ODA Loans,,,,,0,41.8540387948062,High,""
GUY,2017,Multilateral donor,Global Alliance for Vaccines and Immunization,,Guyana,ODA Grants,,,,,0.231146,41.8540387948062,High,""
GUY,2017,Multilateral donor,Global Fund,,Guyana,ODA Grants,,,,,2.982407,41.8540387948062,High,""
GUY,2018,DAC donor,France,FRA,Guyana,ODA Grants,,,,,0.286397,42.300149838511,High,""
GUY,2018,DAC donor,Germany,DEU,Guyana,ODA Grants,,,,,0.049535,42.300149838511,High,""
GUY,2018,DAC donor,Italy,ITA,Guyana,ODA Grants,CCA,,Humanitarian,,0.002811,42.300149838511,High,""
GUY,2018,DAC donor,Italy,ITA,Guyana,ODA Loans,,,,,0,42.300149838511,High,""
GUY,2018,DAC donor,Norway,NOR,Guyana,ODA Grants,,CCM,,,3.052142,42.300149838511,High,""
GUY,2018,DAC donor,Norway,NOR,Guyana,ODA Grants,,,,,1.201574,42.300149838511,High,""
GUY,2018,DAC donor,United Kingdom,GBR,Guyana,ODA Grants,,,,,1.558674,42.300149838511,High,""
GUY,2018,DAC donor,Finland,FIN,Guyana,ODA Grants,,,,,0.058215,42.300149838511,High,""
GUY,2018,Non-DAC donor,Malta,MLT,Guyana,ODA Grants,,,,,0.000339,42.300149838511,High,""
GUY,2018,Non-DAC donor,Türkiye,TUR,Guyana,ODA Grants,,,,,0.050213,42.300149838511,High,""
GUY,2018,DAC donor,Poland,POL,Guyana,ODA Grants,,,,,0.004487,42.300149838511,High,""
GUY,2018,DAC donor,Canada,CAN,Guyana,ODA Grants,,,,,1.744117,42.300149838511,High,""
GUY,2018,DAC donor,Canada,CAN,Guyana,ODA Grants,,,Humanitarian,,0,42.300149838511,High,""
GUY,2018,DAC donor,United States,USA,Guyana,ODA Grants,,,,,6.066956,42.300149838511,High,""
GUY,2018,DAC donor,United States,USA,Guyana,ODA Loans,,,,,0,42.300149838511,High,""
GUY,2018,DAC donor,United States,USA,Guyana,ODA Grants,,,Humanitarian,,0,42.300149838511,High,""
GUY,2018,Non-DAC donor,Israel,ISR,Guyana,ODA Grants,,,,,0.055693,42.300149838511,High,""
GUY,2018,DAC donor,Japan,JPN,Guyana,ODA Grants,,,,,1.421762,42.300149838511,High,""
GUY,2018,DAC donor,Japan,JPN,Guyana,ODA Grants,,CCM,,,0,42.300149838511,High,""
GUY,2018,DAC donor,Korea,KOR,Guyana,ODA Grants,,,,,0.081932,42.300149838511,High,""
GUY,2018,Non-DAC donor,Thailand,THA,Guyana,ODA Grants,,,,,0.015833,42.300149838511,High,""
GUY,2018,DAC donor,Australia,AUS,Guyana,ODA Grants,,,,,0.100496,42.300149838511,High,""
GUY,2018,Multilateral donor,Global Environment Facility,,Guyana,ODA Grants,,,,,0.872484,42.300149838511,High,""
GUY,2018,Multilateral donor,Global Environment Facility,,Guyana,ODA Grants,,,Humanitarian,,0.36828,42.300149838511,High,""
GUY,2018,DAC donor,New Zealand,NZL,Guyana,ODA Grants,,,,,0.105519,42.300149838511,High,""
GUY,2018,Multilateral donor,International Development Association,,Guyana,ODA Loans,,,,,43.141198,42.300149838511,High,""
GUY,2018,Multilateral donor,Caribbean Development Bank,,Guyana,ODA Loans,,,,,4.106095,42.300149838511,High,""
GUY,2018,Multilateral donor,Caribbean Development Bank,,Guyana,ODA Grants,,,,,0,42.300149838511,High,""
GUY,2018,Multilateral donor,Inter-American Development Bank,,Guyana,ODA Loans,,,,,25.910643,42.300149838511,High,""
GUY,2018,Multilateral donor,Inter-American Development Bank,,Guyana,ODA Grants,,,,,3.553655,42.300149838511,High,""
GUY,2018,DAC donor,EU Institutions,,Guyana,ODA Grants,,,,,18.520432,42.300149838511,High,""
GUY,2018,DAC donor,EU Institutions,,Guyana,ODA Grants,CCA,CCM,Humanitarian,,0.061085,42.300149838511,High,""
GUY,2018,DAC donor,EU Institutions,,Guyana,ODA Loans,,,,,0,42.300149838511,High,""
GUY,2018,DAC donor,EU Institutions,,Guyana,ODA Grants,CCA,CCM,,,0.049556,42.300149838511,High,""
GUY,2018,DAC donor,EU Institutions,,Guyana,ODA Grants,CCA,,,,9.79225,42.300149838511,High,""
GUY,2018,Multilateral donor,World Health Organisation,,Guyana,ODA Grants,,,Humanitarian,,0.165191,42.300149838511,High,""
GUY,2018,Multilateral donor,World Health Organisation,,Guyana,ODA Grants,,,,,0.294588,42.300149838511,High,""
GUY,2018,Multilateral donor,Food and Agriculture Organisation,,Guyana,ODA Grants,,,,,0.085156,42.300149838511,High,""
GUY,2018,Multilateral donor,International Labour Organisation,,Guyana,ODA Grants,,,,,0.748215,42.300149838511,High,""
GUY,2018,Multilateral donor,OPEC Fund for International Development,,Guyana,ODA Loans,,,,,0,42.300149838511,High,""
GUY,2018,Multilateral donor,OPEC Fund for International Development,,Guyana,ODA Grants,,,,,0.012136,42.300149838511,High,""
GUY,2018,Multilateral donor,UNDP,,Guyana,ODA Grants,,,,,0.370066,42.300149838511,High,""
GUY,2018,Multilateral donor,UNDP,,Guyana,ODA Grants,,,Humanitarian,,0.005184,42.300149838511,High,""
GUY,2018,Multilateral donor,UNICEF,,Guyana,ODA Grants,,,,,1.913253,42.300149838511,High,""
GUY,2018,Multilateral donor,UNICEF,,Guyana,ODA Grants,,,Humanitarian,,0.141019,42.300149838511,High,""
GUY,2018,Multilateral donor,UNAIDS,,Guyana,ODA Grants,,,,,0.097576,42.300149838511,High,""
GUY,2018,Multilateral donor,Islamic Development Bank,,Guyana,ODA Grants,,,,,0,42.300149838511,High,""
GUY,2018,Multilateral donor,IFAD,,Guyana,ODA Loans,,,,,0.832651,42.300149838511,High,""
GUY,2018,Multilateral donor,IFAD,,Guyana,ODA Grants,,,,,0.312244,42.300149838511,High,""
GUY,2018,Multilateral donor,Green Climate Fund,,Guyana,ODA Grants,,,,,0.578861,42.300149838511,High,""
GUY,2018,Multilateral donor,Global Alliance for Vaccines and Immunization,,Guyana,ODA Grants,,,,,0.057432,42.300149838511,High,""
GUY,2018,Multilateral donor,Global Fund,,Guyana,ODA Grants,,,,,0.995559,42.300149838511,High,""
GUY,2018,Multilateral donor,Global Green Growth Institute,,Guyana,ODA Grants,,CCM,,,0.137429,42.300149838511,High,""
GUY,2019,DAC donor,France,FRA,Guyana,ODA Grants,,,,,0.201701,42.9075150424896,High,C
GUY,2019,DAC donor,Germany,DEU,Guyana,ODA Grants,,,,,0.302028,42.9075150424896,High,C
GUY,2019,DAC donor,Italy,ITA,Guyana,ODA Grants,CCA,,,,0.192246,42.9075150424896,High,C
GUY,2019,DAC donor,Italy,ITA,Guyana,ODA Loans,,,,,0,42.9075150424896,High,C
GUY,2019,DAC donor,Norway,NOR,Guyana,ODA Grants,,CCM,,,62.571479,42.9075150424896,High,C
GUY,2019,DAC donor,Norway,NOR,Guyana,ODA Grants,,,,,1.265125,42.9075150424896,High,C
GUY,2019,DAC donor,Switzerland,CHE,Guyana,ODA Grants,,,,,0.052318,42.9075150424896,High,C
GUY,2019,DAC donor,United Kingdom,GBR,Guyana,ODA Grants,,,,,2.746572,42.9075150424896,High,C
GUY,2019,DAC donor,Finland,FIN,Guyana,ODA Grants,,,,,0.031531,42.9075150424896,High,C
GUY,2019,Non-DAC donor,Malta,MLT,Guyana,ODA Grants,,,,,0.000352,42.9075150424896,High,C
GUY,2019,DAC donor,Canada,CAN,Guyana,ODA Grants,,,,,1.854055,42.9075150424896,High,C
GUY,2019,DAC donor,United States,USA,Guyana,ODA Grants,,,,,4.287439,42.9075150424896,High,C
GUY,2019,DAC donor,United States,USA,Guyana,ODA Grants,,,Humanitarian,,0,42.9075150424896,High,C
GUY,2019,DAC donor,United States,USA,Guyana,ODA Loans,,,,,0,42.9075150424896,High,C
GUY,2019,Non-DAC donor,Israel,ISR,Guyana,ODA Grants,,,,,0.086343,42.9075150424896,High,C
GUY,2019,Non-DAC donor,Saudi Arabia,SAU,Guyana,ODA Grants,,,,,0.07062,42.9075150424896,High,C
GUY,2019,DAC donor,Japan,JPN,Guyana,ODA Grants,,,,,0.105118,42.9075150424896,High,C
GUY,2019,DAC donor,Japan,JPN,Guyana,ODA Grants,,CCM,,,2.264618,42.9075150424896,High,C
GUY,2019,Non-DAC donor,Thailand,THA,Guyana,ODA Grants,,,,,0.012144,42.9075150424896,High,C
GUY,2019,DAC donor,Australia,AUS,Guyana,ODA Grants,,,,,0.072592,42.9075150424896,High,C
GUY,2019,Multilateral donor,Global Environment Facility,,Guyana,ODA Grants,,,,,1.535921,42.9075150424896,High,C
GUY,2019,Multilateral donor,Global Environment Facility,,Guyana,ODA Grants,,,Humanitarian,,0.228067,42.9075150424896,High,C
GUY,2019,DAC donor,New Zealand,NZL,Guyana,ODA Grants,,,,,0.046589,42.9075150424896,High,C
GUY,2019,Multilateral donor,International Development Association,,Guyana,ODA Loans,,,,,9.072275,42.9075150424896,High,C
GUY,2019,Multilateral donor,Caribbean Development Bank,,Guyana,ODA Grants,,,,,13.757559,42.9075150424896,High,C
GUY,2019,Multilateral donor,Inter-American Development Bank,,Guyana,ODA Loans,,,,,35.881843,42.9075150424896,High,C
GUY,2019,Multilateral donor,Inter-American Development Bank,,Guyana,ODA Grants,,,,,0.56345,42.9075150424896,High,C
GUY,2019,DAC donor,EU Institutions,,Guyana,ODA Grants,,,,,3.351854,42.9075150424896,High,C
GUY,2019,DAC donor,EU Institutions,,Guyana,ODA Grants,CCA,CCM,Humanitarian,,0.198435,42.9075150424896,High,C
GUY,2019,DAC donor,EU Institutions,,Guyana,ODA Grants,CCA,CCM,,,0.320734,42.9075150424896,High,C
GUY,2019,DAC donor,EU Institutions,,Guyana,ODA Grants,CCA,,,,0.045213,42.9075150424896,High,C
GUY,2019,Multilateral donor,World Health Organisation,,Guyana,ODA Grants,,,,,0.565767,42.9075150424896,High,C
GUY,2019,Multilateral donor,World Health Organisation,,Guyana,ODA Grants,,,Humanitarian,,0.08449,42.9075150424896,High,C
GUY,2019,Multilateral donor,Food and Agriculture Organisation,,Guyana,ODA Grants,,,,,0.068654,42.9075150424896,High,C
GUY,2019,Multilateral donor,International Labour Organisation,,Guyana,ODA Grants,,,,,0.679134,42.9075150424896,High,C
GUY,2019,Multilateral donor,International Atomic Energy Agency,,Guyana,ODA Grants,,,,,0.051744,42.9075150424896,High,C
GUY,2019,Multilateral donor,OPEC Fund for International Development,,Guyana,ODA Grants,,,,,0.397236,42.9075150424896,High,C
GUY,2019,Multilateral donor,OPEC Fund for International Development,,Guyana,ODA Loans,,,,,0.643564,42.9075150424896,High,C
GUY,2019,Multilateral donor,UNDP,,Guyana,ODA Grants,,,,,0.370838,42.9075150424896,High,C
GUY,2019,Multilateral donor,UNDP,,Guyana,ODA Grants,,,Humanitarian,,0.000879,42.9075150424896,High,C
GUY,2019,Multilateral donor,UNICEF,,Guyana,ODA Grants,,,,,2.480871,42.9075150424896,High,C
GUY,2019,Multilateral donor,UNICEF,,Guyana,ODA Grants,,,Humanitarian,,0.009534,42.9075150424896,High,C
GUY,2019,Multilateral donor,UNAIDS,,Guyana,ODA Grants,,,,,0.440841,42.9075150424896,High,C
GUY,2019,Multilateral donor,Islamic Development Bank,,Guyana,ODA Grants,,,,,0.08898,42.9075150424896,High,C
GUY,2019,Multilateral donor,IFAD,,Guyana,ODA Grants,,,,,0.04086,42.9075150424896,High,C
GUY,2019,Multilateral donor,IFAD,,Guyana,ODA Loans,,,,,0.124116,42.9075150424896,High,C
GUY,2019,Multilateral donor,Green Climate Fund,,Guyana,ODA Grants,,,,,0.126754,42.9075150424896,High,C
GUY,2019,Multilateral donor,Global Alliance for Vaccines and Immunization,,Guyana,ODA Grants,,,,,0.039723,42.9075150424896,High,C
GUY,2019,Multilateral donor,Global Fund,,Guyana,ODA Grants,,,,,0.994041,42.9075150424896,High,C
GUY,2019,Multilateral donor,Global Green Growth Institute,,Guyana,ODA Grants,,,,,0.015332,42.9075150424896,High,C
GUY,2019,Private donor,Bill & Melinda Gates Foundation,,Guyana,Private Development Finance,,,,,0.658843,42.9075150424896,High,C
GUY,2020,DAC donor,France,FRA,Guyana,ODA Grants,,,,,0.174312,44.6199751674973,High,RC
GUY,2020,DAC donor,Germany,DEU,Guyana,ODA Grants,,,,,0.472684,44.6199751674973,High,RC
GUY,2020,DAC donor,Italy,ITA,Guyana,ODA Loans,,,,,0,44.6199751674973,High,RC
GUY,2020,DAC donor,Norway,NOR,Guyana,ODA Grants,,CCM,,,3.103093,44.6199751674973,High,RC
GUY,2020,DAC donor,Norway,NOR,Guyana,ODA Grants,,,,,1.200984,44.6199751674973,High,RC
GUY,2020,DAC donor,Switzerland,CHE,Guyana,ODA Grants,,,,,0.041497,44.6199751674973,High,RC
GUY,2020,DAC donor,United Kingdom,GBR,Guyana,ODA Grants,,,,,2.128732,44.6199751674973,High,RC
GUY,2020,DAC donor,United Kingdom,GBR,Guyana,ODA Grants,,,,COVID,0.044398,44.6199751674973,High,RC
GUY,2020,DAC donor,Spain,ESP,Guyana,ODA Grants,,,,,0.003941,44.6199751674973,High,RC
GUY,2020,Non-DAC donor,Türkiye,TUR,Guyana,ODA Grants,,,,,0.064264,44.6199751674973,High,RC
GUY,2020,DAC donor,Hungary,HUN,Guyana,ODA Grants,,,,,0.000545,44.6199751674973,High,RC
GUY,2020,DAC donor,Canada,CAN,Guyana,ODA Grants,,,,COVID,0,44.6199751674973,High,RC
GUY,2020,DAC donor,Canada,CAN,Guyana,ODA Grants,,,,,2.377666,44.6199751674973,High,RC
GUY,2020,DAC donor,Canada,CAN,Guyana,ODA Grants,CCA,CCM,,,0.257304,44.6199751674973,High,RC
GUY,2020,DAC donor,United States,USA,Guyana,ODA Grants,,,,,2.872319,44.6199751674973,High,RC
GUY,2020,DAC donor,United States,USA,Guyana,ODA Grants,,,Humanitarian,,0,44.6199751674973,High,RC
GUY,2020,DAC donor,United States,USA,Guyana,ODA Grants,,,Humanitarian,COVID,0,44.6199751674973,High,RC
GUY,2020,DAC donor,United States,USA,Guyana,ODA Loans,,,,,0,44.6199751674973,High,RC
GUY,2020,Non-DAC donor,Israel,ISR,Guyana,ODA Grants,,,,,0.011991,44.6199751674973,High,RC
GUY,2020,Non-DAC donor,Saudi Arabia,SAU,Guyana,ODA Grants,,,,COVID,0.359762,44.6199751674973,High,RC
GUY,2020,Non-DAC donor,United Arab Emirates,ARE,Guyana,ODA Grants,,,Humanitarian,,0.355944,44.6199751674973,High,RC
GUY,2020,Non-DAC donor,United Arab Emirates,ARE,Guyana,ODA Grants,,,,,0.023876,44.6199751674973,High,RC
GUY,2020,Non-DAC donor,Azerbaijan,AZE,Guyana,ODA Grants,,,,COVID,0.102789,44.6199751674973,High,RC
GUY,2020,DAC donor,Japan,JPN,Guyana,ODA Grants,CCA,,,,0.00674,44.6199751674973,High,RC
GUY,2020,DAC donor,Japan,JPN,Guyana,ODA Grants,,,,,0.231283,44.6199751674973,High,RC
GUY,2020,DAC donor,Japan,JPN,Guyana,ODA Grants,,CCM,,,7.805518,44.6199751674973,High,RC
GUY,2020,DAC donor,Korea,KOR,Guyana,ODA Grants,,,,COVID,0.121736,44.6199751674973,High,RC
GUY,2020,DAC donor,Korea,KOR,Guyana,ODA Grants,,,,,0.02988,44.6199751674973,High,RC
GUY,2020,DAC donor,Australia,AUS,Guyana,ODA Grants,,,,COVID,0.03908,44.6199751674973,High,RC
